interval	flow_info	len	dscp	counts
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5243)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	1115	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	555	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	296	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	91	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	84	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5242)	74	0	1
2023-06-26 21:06:00	('TCP', '20.190.190.102', 443, '172.17.13.130', 5241)	1115	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	73	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	181	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5255, '20.190.190.102', 443)	661	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5253)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5260)	52	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5260)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5258)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5258)	52	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5258)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5257)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5257)	52	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5257)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5256)	1292	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5256)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5256)	74	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5256)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5253)	1264	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5253)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5253)	74	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5252)	1153	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	214	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5252)	214	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	139	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	52	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1492	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1486	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1464	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1413	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1210	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1170	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	674	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	527	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	396	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	181	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	177	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1467	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1461	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	547	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	509	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	492	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	460	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	447	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	423	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	280	0	1
2023-06-26 21:06:00	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	258	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	158	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	170	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	191	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5234)	1292	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5252)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5252)	74	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5250)	1292	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5250)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5250)	74	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5250)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5249)	1292	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5249)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5249)	74	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5249)	40	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5234)	1221	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	582	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5234)	185	0	1
2023-06-26 21:06:00	('TCP', '52.98.228.50', 443, '172.17.13.130', 5234)	74	0	1
2023-06-26 21:06:00	('TCP', '52.97.189.66', 443, '172.17.13.130', 1076)	83	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	912	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	733	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	252	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	224	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	139	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5236)	114	0	1
2023-06-26 21:06:00	('TCP', '52.111.243.2', 443, '172.17.13.130', 5235)	912	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5256, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5255, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	167	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 1076, '52.97.189.66', 443)	40	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	1478	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	727	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	115	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	104	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	91	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	73	0	1
2023-06-26 21:06:00	('TCP', '104.47.18.144', 443, '172.17.13.130', 5231)	40	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	253	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	198	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	271	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5255, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5241, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5247, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5247, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5246, '20.190.190.102', 443)	647	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5246, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5246, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5246, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5245, '20.190.190.102', 443)	652	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5245, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5245, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5245, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5244, '20.190.190.102', 443)	661	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5244, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5244, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5244, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5243, '20.190.190.102', 443)	654	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5243, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5243, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5242, '20.190.190.102', 443)	646	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5242, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5242, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5242, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5241, '20.190.190.102', 443)	658	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5241, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5247, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5247, '20.190.190.102', 443)	637	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5248, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5252, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5255, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5254, '20.190.190.102', 443)	661	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5254, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5254, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5254, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5253, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5253, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5253, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5252, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5252, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5251, '20.190.190.102', 443)	1480	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5248, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5251, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5251, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5250, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5250, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5250, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5249, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5249, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5249, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5248, '20.190.190.102', 443)	645	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5248, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5241, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5240, '20.190.190.102', 443)	656	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5231, '104.47.18.144', 443)	275	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5240, '20.190.190.102', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5234, '52.98.228.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5234, '52.98.228.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	1124	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	934	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	923	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	922	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	608	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	552	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	513	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	148	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	114	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	1413	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	928	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	925	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	661	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	552	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	501	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	293	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	148	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	140	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5234, '52.98.228.50', 443)	169	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5234, '52.98.228.50', 443)	533	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	794	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5240, '20.190.190.102', 443)	166	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5240, '20.190.190.102', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	1398	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	927	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	926	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	924	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	921	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	552	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	91	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	52	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	778	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	114	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	736	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	672	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	601	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	256	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	244	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5236, '52.111.243.2', 443)	114	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	629	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	385	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	314	0	1
2023-06-26 21:06:00	('TCP', '172.17.13.130', 5235, '52.111.243.2', 443)	244	0	1
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	40	0	17
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	52	0	17
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	52	0	16
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	52	0	16
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	40	0	10
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	1492	0	9
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	1492	0	8
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	1492	0	8
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	40	0	7
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5269, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5268, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5265, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5264, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5267, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5270, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5271, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5272, '20.190.190.102', 443)	40	0	5
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	40	0	4
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	40	0	4
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5273, '52.98.228.50', 443)	40	0	4
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	685	0	4
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	40	0	4
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	1492	0	4
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5265)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5268)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5266)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5267)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5271)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5270)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5269)	52	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5264)	52	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5277)	52	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5282)	52	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5276)	52	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5283)	52	0	3
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	97	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5279)	52	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5278)	52	0	3
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5239)	1460	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5273)	52	0	3
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5274)	52	0	3
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5232)	74	0	3
2023-06-26 21:06:10	('TCP', '20.190.190.102', 443, '172.17.13.130', 5272)	52	0	3
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	74	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	653	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	673	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5268, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5267, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	691	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5232, '40.99.150.50', 443)	1081	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	62	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	147	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5278, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5269, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5278, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5277, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5277, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5270, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '52.98.228.50', 443, '172.17.13.130', 5273)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5276, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	97	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5276, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5274, '52.98.228.50', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5273, '52.98.228.50', 443)	1492	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5264, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5265, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5266, '20.190.190.102', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5272, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5266, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	653	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	673	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5233, '40.99.150.50', 443)	690	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5275, '20.190.190.102', 443)	40	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	340	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5239, '40.99.150.50', 443)	684	0	2
2023-06-26 21:06:10	('TCP', '172.17.13.130', 5271, '20.190.190.102', 443)	1480	0	2
2023-06-26 21:06:10	('TCP', '40.99.150.50', 443, '172.17.13.130', 5233)	196	0	2
